Player,Pos,Age,Team,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,next_G,next_MP,next_PTS,next_TRB,next_AST,next_STL,next_BLK,next_TOV,next_FG%,next_3P%,next_eFG%,pts_change,ast_change,trb_change,mp_change,efg_change,breakout_score,Breakout,PTS_growth,AST_growth,TRB_growth,MP_growth,eFG%_growth
Tyrese Maxey,PG,23.0,PHI,70,70,37.5,9.1,20.3,0.45,3.0,8.1,0.373,6.1,12.1,0.501,0.524,4.7,5.4,0.868,0.5,3.2,3.7,6.2,1.0,0.5,1.7,2.2,25.9,2024,52,37.7,26.3,3.3,6.1,1.8,0.4,2.4,0.437,0.337,0.511,0.40000000000000213,-0.10000000000000053,-0.40000000000000036,0.20000000000000284,-0.013000000000000012,-0.17475366348806998,0,5.599999999999998,2.7,0.8000000000000003,3.8999999999999986,-0.04399999999999993
Tyrone Nesby,SG,24.0,LAC,73,39,31.7,5.0,12.5,0.398,1.3,3.8,0.335,3.7,8.7,0.426,0.449,2.1,2.6,0.791,1.1,2.6,3.8,1.7,1.0,0.4,1.4,2.8,13.3,2000,62,25.1,8.3,2.8,1.2,0.8,0.3,1.0,0.357,0.272,0.403,-5.0,-0.5,-1.0,-6.599999999999998,-0.045999999999999985,-1.1909991234949695,0,3.200000000000001,0.09999999999999987,0.2999999999999998,5.899999999999999,-0.043999999999999984
Tyrone Wallace,PG,24.0,LAC,62,0,10.1,1.5,3.5,0.424,0.1,0.3,0.211,1.4,3.2,0.444,0.433,0.5,0.9,0.526,0.3,1.3,1.6,0.7,0.3,0.1,0.6,1.3,3.5,2019,14,11.4,2.9,1.6,0.9,0.5,0.1,0.7,0.318,0.067,0.33,-0.6000000000000001,0.20000000000000007,0.0,1.3000000000000007,-0.10299999999999998,-0.3580264687126327,0,-6.199999999999999,-1.7,-1.9,-18.299999999999997,-0.03300000000000003
Tyronn Lue,PG,24.0,WAS,71,0,20.5,3.1,7.3,0.427,0.9,2.0,0.447,2.2,5.3,0.42,0.488,0.7,0.9,0.762,0.2,1.5,1.7,3.5,0.7,0.0,1.4,1.7,7.8,2002,75,26.5,8.6,2.0,3.5,0.6,0.0,1.0,0.433,0.341,0.485,0.7999999999999998,0.0,0.30000000000000004,6.0,-0.0030000000000000027,0.1777397797863752,0,4.4,2.3,0.8999999999999999,8.2,0.014000000000000012
Tyrus Thomas,PF,21.0,CHI,74,27,18.0,2.5,5.9,0.423,0.0,0.1,0.167,2.5,5.9,0.426,0.424,1.7,2.4,0.741,1.4,3.2,4.6,1.2,0.6,1.0,1.0,2.3,6.8,2008,79,27.5,10.8,6.4,1.0,1.2,1.9,1.6,0.451,0.333,0.453,4.000000000000001,-0.19999999999999996,1.8000000000000007,9.5,0.029000000000000026,0.8439418743188914,1,1.5999999999999996,0.6,0.8999999999999995,4.6,-0.05099999999999999
Tyrus Thomas,PF,22.0,CHI,79,61,27.5,3.9,8.6,0.451,0.0,0.1,0.333,3.9,8.5,0.453,0.453,3.0,3.8,0.783,1.9,4.6,6.4,1.0,1.2,1.9,1.6,2.8,10.8,2009,54,22.6,9.4,6.2,1.0,1.2,1.6,1.7,0.462,0.0,0.462,-1.4000000000000004,0.0,-0.20000000000000018,-4.899999999999999,0.009000000000000008,-0.44450208310683126,0,4.000000000000001,-0.19999999999999996,1.8000000000000007,9.5,0.029000000000000026
Tyrus Thomas,PF-C,23.0,CHA,54,3,22.6,3.6,7.8,0.462,0.0,0.1,0.0,3.6,7.7,0.465,0.462,2.2,3.2,0.686,1.5,4.7,6.2,1.0,1.2,1.6,1.7,2.4,9.4,2010,41,21.0,10.2,5.5,0.7,0.7,1.6,1.6,0.471,0.0,0.471,0.7999999999999989,-0.30000000000000004,-0.7000000000000002,-1.6000000000000014,0.008999999999999952,-0.2082169280071673,0,-1.4000000000000004,0.0,-0.20000000000000018,-4.899999999999999,0.009000000000000008
Tyrus Thomas,C,24.0,CHA,41,2,21.0,3.8,8.1,0.471,0.0,0.1,0.0,3.8,8.0,0.476,0.471,2.6,3.3,0.787,1.6,3.9,5.5,0.7,0.7,1.6,1.6,2.8,10.2,2011,54,18.8,5.6,3.7,0.6,0.7,1.1,1.0,0.367,0.333,0.369,-4.6,-0.09999999999999998,-1.7999999999999998,-2.1999999999999993,-0.10199999999999998,-1.1539235301633013,0,0.7999999999999989,-0.30000000000000004,-0.7000000000000002,-1.6000000000000014,0.008999999999999952
Tyson Chandler,PF,21.0,CHI,35,8,22.3,1.9,4.5,0.424,0.0,0.0,0.0,1.9,4.5,0.427,0.424,2.3,3.4,0.669,2.3,5.4,7.7,0.7,0.5,1.2,1.1,2.5,6.1,2004,80,27.4,8.0,9.7,0.8,0.9,1.8,1.5,0.494,0.0,0.494,1.9000000000000004,0.10000000000000009,1.9999999999999991,5.099999999999998,0.07,0.6438470976234115,0,-3.0999999999999996,-0.30000000000000004,0.7999999999999998,-2.099999999999998,-0.10700000000000004
Tyson Chandler,C,22.0,CHI,80,10,27.4,2.6,5.2,0.494,0.0,0.0,0.0,2.6,5.2,0.496,0.494,2.8,4.2,0.673,3.3,6.4,9.7,0.8,0.9,1.8,1.5,3.4,8.0,2005,79,26.8,5.3,9.0,1.0,0.5,1.3,1.6,0.565,0.0,0.565,-2.7,0.19999999999999996,-0.6999999999999993,-0.5999999999999979,0.07099999999999995,-0.32016733719188517,0,1.9000000000000004,0.10000000000000009,1.9999999999999991,5.099999999999998,0.07
Tyson Chandler,C,23.0,CHI,79,50,26.8,2.0,3.6,0.565,0.0,0.0,0.0,2.0,3.6,0.567,0.565,1.2,2.4,0.503,3.4,5.7,9.0,1.0,0.5,1.3,1.6,3.8,5.3,2006,73,34.6,9.5,12.4,0.9,0.5,1.8,1.7,0.624,0.0,0.624,4.2,-0.09999999999999998,3.4000000000000004,7.800000000000001,0.05900000000000005,1.076098811996967,1,-2.7,0.19999999999999996,-0.6999999999999993,-0.5999999999999979,0.07099999999999995
Tyson Chandler,C,24.0,NOK,73,73,34.6,4.0,6.4,0.624,0.0,0.0,0.0,4.0,6.4,0.625,0.624,1.5,2.8,0.527,4.4,8.0,12.4,0.9,0.5,1.8,1.7,3.3,9.5,2007,79,35.2,11.8,11.7,1.0,0.6,1.1,1.7,0.623,0.0,0.623,2.3000000000000007,0.09999999999999998,-0.7000000000000011,0.6000000000000014,-0.0010000000000000009,0.07124834167006723,0,4.2,-0.09999999999999998,3.4000000000000004,7.800000000000001,0.05900000000000005
Tyus Jones,PG,20.0,MIN,60,0,12.9,1.3,3.0,0.414,0.4,1.2,0.356,0.8,1.8,0.454,0.486,0.6,0.7,0.767,0.2,1.0,1.1,2.6,0.8,0.1,0.6,0.8,3.5,2017,82,17.9,5.1,1.6,2.8,1.2,0.1,0.7,0.457,0.349,0.526,1.5999999999999996,0.19999999999999973,0.5,4.999999999999998,0.040000000000000036,0.3878023539424373,0,-0.7000000000000002,-0.2999999999999998,-0.19999999999999996,-2.5999999999999996,0.07600000000000001
Tyus Jones,PG,21.0,MIN,82,11,17.9,1.8,4.0,0.457,0.5,1.6,0.349,1.3,2.4,0.528,0.526,0.9,1.0,0.877,0.2,1.4,1.6,2.8,1.2,0.1,0.7,1.3,5.1,2018,68,22.9,6.9,2.0,4.8,1.2,0.1,0.7,0.415,0.317,0.46,1.8000000000000007,2.0,0.3999999999999999,5.0,-0.066,0.4644534013948003,0,1.5999999999999996,0.19999999999999973,0.5,4.999999999999998,0.040000000000000036
Tyus Jones,PG,22.0,MIN,68,23,22.9,2.7,6.6,0.415,0.6,1.9,0.317,2.1,4.7,0.453,0.46,0.9,1.0,0.841,0.3,1.6,2.0,4.8,1.2,0.1,0.7,1.1,6.9,2019,65,19.0,7.4,1.6,4.4,0.9,0.1,0.8,0.459,0.379,0.514,0.5,-0.39999999999999947,-0.3999999999999999,-3.8999999999999986,0.05399999999999999,-0.19513521295672243,0,1.8000000000000007,2.0,0.3999999999999999,5.0,-0.066
Tyus Jones,PG,23.0,MEM,65,6,19.0,3.0,6.6,0.459,0.7,1.9,0.379,2.3,4.7,0.492,0.514,0.7,0.9,0.741,0.1,1.4,1.6,4.4,0.9,0.1,0.8,0.7,7.4,2020,70,17.5,6.3,2.0,3.7,0.9,0.1,0.7,0.431,0.321,0.485,-1.1000000000000005,-0.7000000000000002,0.3999999999999999,-1.5,-0.029000000000000026,-0.4431893676834448,0,0.5,-0.39999999999999947,-0.3999999999999999,-3.8999999999999986,0.05399999999999999
Tyus Jones,PG,24.0,MEM,70,9,17.5,2.5,5.9,0.431,0.6,2.0,0.321,1.9,3.9,0.487,0.485,0.6,0.6,0.911,0.3,1.7,2.0,3.7,0.9,0.1,0.7,0.4,6.3,2021,73,21.2,8.7,2.4,4.4,0.9,0.0,0.6,0.451,0.39,0.524,2.3999999999999995,0.7000000000000002,0.3999999999999999,3.6999999999999993,0.039000000000000035,0.504267423242202,0,-1.1000000000000005,-0.7000000000000002,0.3999999999999999,-1.5,-0.029000000000000026
Udonis Haslem,PF,24.0,MIA,80,80,33.4,4.3,8.0,0.54,0.0,0.1,0.0,4.3,8.0,0.543,0.54,2.2,2.8,0.791,3.0,6.1,9.1,1.4,0.8,0.5,1.4,3.3,10.9,2005,81,30.8,9.3,7.8,1.2,0.6,0.2,1.0,0.508,0.0,0.508,-1.5999999999999996,-0.19999999999999996,-1.2999999999999998,-2.599999999999998,-0.03200000000000003,-0.6437892496032362,0,3.6000000000000005,0.7,2.8,9.5,0.08100000000000002
Usman Garuba,PF,20.0,HOU,75,1,12.9,1.1,2.4,0.486,0.3,0.8,0.407,0.8,1.6,0.525,0.554,0.4,0.6,0.617,1.6,2.5,4.1,0.9,0.6,0.4,0.6,1.8,3.0,2023,6,3.0,0.5,1.2,0.2,0.2,0.5,0.3,0.167,0.0,0.167,-2.5,-0.7,-2.8999999999999995,-9.9,-0.387,-2.0709352384512703,0,1.0,0.20000000000000007,0.5999999999999996,2.9000000000000004,0.06500000000000006
Victor Oladipo,SG,22.0,ORL,72,71,35.7,6.6,15.1,0.436,1.2,3.4,0.339,5.4,11.6,0.464,0.474,3.6,4.4,0.819,0.7,3.5,4.2,4.1,1.7,0.3,2.8,2.6,17.9,2015,72,33.0,16.0,4.8,3.9,1.6,0.8,2.1,0.438,0.348,0.489,-1.8999999999999986,-0.19999999999999973,0.5999999999999996,-2.700000000000003,0.015000000000000013,-0.35698578581128065,0,4.099999999999998,0.0,0.10000000000000053,4.600000000000001,0.01599999999999996
Victor Oladipo,SG,23.0,ORL,72,52,33.0,5.9,13.5,0.438,1.4,3.9,0.348,4.5,9.6,0.475,0.489,2.8,3.4,0.83,0.7,4.1,4.8,3.9,1.6,0.8,2.1,2.4,16.0,2016,67,33.2,15.9,4.3,2.6,1.2,0.3,1.8,0.442,0.361,0.51,-0.09999999999999964,-1.2999999999999998,-0.5,0.20000000000000284,0.02100000000000002,-0.3690645570939514,0,-1.8999999999999986,-0.19999999999999973,0.5999999999999996,-2.700000000000003,0.015000000000000013
Victor Oladipo,SG,24.0,OKC,67,67,33.2,6.1,13.9,0.442,1.9,5.3,0.361,4.3,8.7,0.491,0.51,1.7,2.3,0.753,0.6,3.8,4.3,2.6,1.2,0.3,1.8,2.3,15.9,2017,75,34.0,23.1,5.2,4.3,2.4,0.8,2.9,0.477,0.371,0.537,7.200000000000001,1.6999999999999997,0.9000000000000004,0.7999999999999972,0.027000000000000024,1.126067692723858,1,-0.09999999999999964,-1.2999999999999998,-0.5,0.20000000000000284,0.02100000000000002
Viktor Khryapa,SF,23.0,POR,69,53,21.6,2.3,5.0,0.462,0.1,0.4,0.333,2.1,4.5,0.474,0.477,1.1,1.6,0.694,1.7,2.8,4.4,1.3,0.7,0.4,1.2,3.0,5.8,2006,33,7.0,2.2,1.7,0.6,0.3,0.0,0.5,0.386,0.0,0.386,-3.5999999999999996,-0.7000000000000001,-2.7,-14.600000000000001,-0.09099999999999997,-1.633381847437879,0,1.5999999999999996,0.5,1.0000000000000004,5.300000000000001,0.024999999999999967
Vince Carter,SF,23.0,TOR,82,82,38.1,9.6,20.7,0.465,1.2,2.9,0.403,8.5,17.8,0.475,0.493,5.3,6.7,0.791,1.8,4.0,5.8,3.9,1.3,1.1,2.2,3.2,25.7,2000,75,39.7,27.6,5.5,3.9,1.5,1.1,2.2,0.46,0.408,0.509,1.9000000000000021,0.0,-0.2999999999999998,1.6000000000000014,0.016000000000000014,0.12814173968295584,0,7.399999999999999,0.8999999999999999,0.09999999999999964,2.8999999999999986,0.02999999999999997
Vince Carter,SF,24.0,TOR,75,75,39.7,10.2,22.1,0.46,2.2,5.3,0.408,8.0,16.8,0.477,0.509,5.1,6.7,0.765,2.3,3.2,5.5,3.9,1.5,1.1,2.2,2.7,27.6,2001,60,39.8,24.7,5.2,4.0,1.6,0.7,2.6,0.428,0.387,0.474,-2.900000000000002,0.10000000000000009,-0.2999999999999998,0.09999999999999432,-0.03500000000000003,-0.5373476893192749,0,1.9000000000000021,0.0,-0.2999999999999998,1.6000000000000014,0.016000000000000014
Vit Krejci,PG,23.0,ATL,22,14,24.6,2.3,4.7,0.49,1.3,3.1,0.412,1.0,1.6,0.639,0.625,0.2,0.3,0.833,0.5,1.9,2.4,2.3,0.6,0.3,0.9,2.2,6.1,2024,57,20.2,7.2,2.7,2.6,0.6,0.5,0.9,0.497,0.437,0.651,1.1000000000000005,0.30000000000000027,0.30000000000000027,-4.400000000000002,0.026000000000000023,-0.012108734655291518,0,-0.10000000000000053,0.3999999999999999,-1.0,1.6000000000000014,0.122
Vitaly Potapenko,C,23.0,BOS,50,44,27.9,4.1,8.2,0.495,0.0,0.0,0.0,4.1,8.2,0.496,0.495,1.8,3.1,0.587,2.3,4.4,6.6,1.5,0.7,0.7,2.0,3.4,10.0,1999,79,22.7,9.2,6.3,1.0,0.5,0.4,1.8,0.499,0.0,0.499,-0.8000000000000007,-0.5,-0.2999999999999998,-5.199999999999999,0.0040000000000000036,-0.49962482850450796,0,2.9000000000000004,0.8,2.6999999999999997,10.2,0.015000000000000013
Vitaly Potapenko,C,24.0,BOS,79,72,22.7,3.9,7.8,0.499,0.0,0.0,0.0,3.9,7.8,0.5,0.499,1.4,2.0,0.681,2.3,4.0,6.3,1.0,0.5,0.4,1.8,3.0,9.2,2000,82,23.2,7.5,6.0,0.8,0.6,0.3,1.3,0.476,,0.476,-1.6999999999999993,-0.19999999999999996,-0.2999999999999998,0.5,-0.02300000000000002,-0.41965555087463735,0,-0.8000000000000007,-0.5,-0.2999999999999998,-5.199999999999999,0.0040000000000000036
Vladimir Radmanovic,PF,22.0,SEA,72,16,26.5,3.8,9.3,0.41,1.4,4.1,0.355,2.4,5.2,0.453,0.488,1.0,1.4,0.706,1.1,3.4,4.5,1.3,0.9,0.3,1.4,1.9,10.1,2003,77,30.1,12.0,5.3,1.8,1.0,0.5,1.4,0.425,0.371,0.511,1.9000000000000004,0.5,0.7999999999999998,3.6000000000000014,0.02300000000000002,0.4202933823142263,0,3.3999999999999995,0.0,0.7000000000000002,6.300000000000001,-0.018000000000000016
Vladimir Radmanovic,PF,23.0,SEA,77,38,30.1,4.5,10.5,0.425,1.8,4.9,0.371,2.7,5.6,0.471,0.511,1.2,1.6,0.748,1.4,3.9,5.3,1.8,1.0,0.5,1.4,2.4,12.0,2004,63,29.5,11.8,4.6,1.4,0.9,0.5,1.3,0.409,0.389,0.508,-0.1999999999999993,-0.40000000000000013,-0.7000000000000002,-0.6000000000000014,-0.0030000000000000027,-0.32794094479839275,0,1.9000000000000004,0.5,0.7999999999999998,3.6000000000000014,0.02300000000000002
Vladimir Radmanovic,PF,24.0,SEA,63,0,29.5,4.2,10.3,0.409,2.0,5.2,0.389,2.2,5.1,0.43,0.508,1.3,1.6,0.786,0.8,3.8,4.6,1.4,0.9,0.5,1.3,2.7,11.8,2005,77,25.6,9.8,4.6,1.8,0.8,0.4,1.2,0.407,0.39,0.515,-2.0,0.40000000000000013,0.0,-3.8999999999999986,0.007000000000000006,-0.3888023516891047,0,-0.1999999999999993,-0.40000000000000013,-0.7000000000000002,-0.6000000000000014,-0.0030000000000000027
Vonteego Cummings,PG,24.0,GSW,66,11,22.7,2.7,7.8,0.344,0.7,2.2,0.336,2.0,5.7,0.348,0.391,1.2,1.8,0.681,0.7,1.4,2.1,3.4,1.0,0.2,1.4,2.4,7.3,2001,58,8.6,3.3,0.9,1.0,0.3,0.1,0.6,0.417,0.261,0.449,-4.0,-2.4,-1.2000000000000002,-14.1,0.057999999999999996,-1.44080268828516,0,-2.1000000000000005,0.10000000000000009,-0.3999999999999999,-1.1999999999999993,-0.05099999999999999
Walker Kessler,C,22.0,UTA,64,22,23.3,3.6,5.5,0.654,0.1,0.3,0.211,3.5,5.2,0.68,0.66,0.9,1.5,0.602,2.6,4.9,7.5,0.9,0.5,2.4,1.0,2.1,8.1,2024,58,30.0,11.1,12.2,1.7,0.6,2.4,1.5,0.663,0.176,0.671,3.0,0.7999999999999999,4.699999999999999,6.699999999999999,0.01100000000000001,1.101825018505346,1,-1.0999999999999996,0.0,-0.9000000000000004,0.3000000000000007,-0.06099999999999994
Wally Szczerbiak,SF,23.0,MIN,82,82,34.8,5.7,11.2,0.51,0.3,0.9,0.338,5.4,10.3,0.526,0.524,2.2,2.5,0.87,1.6,3.8,5.5,3.2,0.7,0.4,1.7,2.8,14.0,2001,82,38.0,18.7,4.8,3.1,0.8,0.3,2.2,0.508,0.455,0.544,4.699999999999999,-0.10000000000000009,-0.7000000000000002,3.200000000000003,0.020000000000000018,0.42823879657727076,0,2.4000000000000004,0.40000000000000036,1.7999999999999998,5.099999999999998,-0.008000000000000007
Wally Szczerbiak,SF,24.0,MIN,82,82,38.0,7.4,14.6,0.508,1.1,2.3,0.455,6.4,12.3,0.517,0.544,2.8,3.3,0.831,1.5,3.3,4.8,3.1,0.8,0.3,2.2,2.3,18.7,2002,52,35.3,17.6,4.6,2.6,0.8,0.4,1.7,0.481,0.421,0.523,-1.0999999999999979,-0.5,-0.20000000000000018,-2.700000000000003,-0.02100000000000002,-0.4965790341799848,0,4.699999999999999,-0.10000000000000009,-0.7000000000000002,3.200000000000003,0.020000000000000018
Walter McCarty,PF,24.0,BOS,32,4,20.6,2.0,5.5,0.362,0.4,1.6,0.26,1.6,4.0,0.402,0.398,1.3,1.8,0.702,1.1,2.5,3.6,1.3,0.8,0.4,1.3,2.8,5.7,1999,61,14.4,3.8,1.8,1.1,0.4,0.4,1.1,0.339,0.309,0.413,-1.9000000000000004,-0.19999999999999996,-1.8,-6.200000000000001,0.014999999999999958,-0.7411173557073415,0,-3.8999999999999995,-0.9000000000000001,-0.8000000000000003,-7.899999999999999,-0.04299999999999998
Wayne Ellington,SG,23.0,MIN,62,8,19.0,2.6,6.4,0.403,0.8,2.0,0.397,1.8,4.5,0.406,0.463,0.7,0.9,0.792,0.4,1.3,1.7,1.2,0.5,0.0,0.9,1.4,6.6,2011,51,19.1,6.1,1.9,0.6,0.5,0.2,0.5,0.404,0.324,0.462,-0.5,-0.6,0.19999999999999996,0.10000000000000142,-0.0010000000000000009,-0.26628936886661225,0,0.0,0.19999999999999996,-0.40000000000000013,0.8000000000000007,-0.032999999999999974
Wayne Ellington,SG,24.0,MIN,51,4,19.1,2.4,5.9,0.404,0.7,2.1,0.324,1.7,3.8,0.448,0.462,0.6,0.8,0.8,0.3,1.7,1.9,0.6,0.5,0.2,0.5,1.1,6.1,2012,78,21.3,7.9,2.1,1.3,0.6,0.0,0.7,0.427,0.392,0.516,1.8000000000000007,0.7000000000000001,0.20000000000000018,2.1999999999999993,0.05399999999999999,0.40302531422378374,0,-0.5,-0.6,0.19999999999999996,0.10000000000000142,-0.0010000000000000009
Wendell Carter Jr.,C,20.0,CHI,43,43,29.2,4.3,8.0,0.534,0.1,0.7,0.207,4.1,7.3,0.564,0.542,2.6,3.5,0.737,3.2,6.2,9.4,1.2,0.8,0.8,1.7,3.8,11.3,2020,54,25.5,11.2,8.2,1.9,0.6,0.8,1.4,0.503,0.294,0.52,-0.10000000000000142,0.7,-1.200000000000001,-3.6999999999999993,-0.02200000000000002,-0.3281807727872039,0,1.0,-0.6000000000000001,2.4000000000000004,4.0,0.049000000000000044
Wendell Carter Jr.,C,21.0,ORL,54,44,25.5,4.3,8.5,0.503,0.3,0.9,0.294,4.0,7.5,0.53,0.52,2.4,3.3,0.732,2.4,5.8,8.2,1.9,0.6,0.8,1.4,2.7,11.2,2021,62,29.9,15.0,10.5,2.8,0.6,0.7,1.9,0.525,0.327,0.576,3.8000000000000007,0.8999999999999999,2.3000000000000007,4.399999999999999,0.05599999999999994,0.9648418698180022,1,-0.10000000000000142,0.7,-1.200000000000001,-3.6999999999999993,-0.02200000000000002
Wendell Carter Jr.,C,22.0,ORL,62,61,29.9,5.8,11.0,0.525,1.1,3.5,0.327,4.7,7.6,0.615,0.576,2.3,3.3,0.691,2.2,8.2,10.5,2.8,0.6,0.7,1.9,2.7,15.0,2022,57,29.6,15.2,8.7,2.3,0.5,0.6,1.9,0.525,0.356,0.591,0.1999999999999993,-0.5,-1.8000000000000007,-0.29999999999999716,0.015000000000000013,-0.3741047373607548,0,3.8000000000000007,0.8999999999999999,2.3000000000000007,4.399999999999999,0.05599999999999994
Wendell Carter Jr.,C,23.0,ORL,57,54,29.6,5.6,10.8,0.525,1.4,3.9,0.356,4.2,6.8,0.624,0.591,2.5,3.4,0.738,2.1,6.6,8.7,2.3,0.5,0.6,1.9,2.8,15.2,2023,55,25.6,11.0,6.9,1.7,0.6,0.5,1.2,0.525,0.374,0.6,-4.199999999999999,-0.5999999999999999,-1.799999999999999,-4.0,0.009000000000000008,-0.9991206723098226,0,0.1999999999999993,-0.5,-1.8000000000000007,-0.29999999999999716,0.015000000000000013
Wendell Carter Jr.,C,24.0,ORL,55,48,25.6,4.1,7.7,0.525,1.2,3.1,0.374,2.9,4.6,0.626,0.6,1.7,2.4,0.694,2.0,4.9,6.9,1.7,0.6,0.5,1.2,2.2,11.0,2024,68,25.9,9.1,7.2,2.0,0.8,0.6,1.1,0.46,0.234,0.498,-1.9000000000000004,0.30000000000000004,0.2999999999999998,0.29999999999999716,-0.10199999999999998,-0.47704193120352817,0,-4.199999999999999,-0.5999999999999999,-1.799999999999999,-4.0,0.009000000000000008
Wenyen Gabriel,PF,24.0,LAL,26,5,13.8,2.1,4.2,0.491,0.3,1.1,0.286,1.8,3.2,0.561,0.527,1.0,1.6,0.595,1.5,2.2,3.7,0.5,0.2,0.4,0.6,2.6,5.4,2022,68,15.1,5.5,4.2,0.5,0.4,0.5,0.7,0.596,0.278,0.615,0.09999999999999964,0.0,0.5,1.299999999999999,0.08799999999999997,0.1820768049378695,0,2.0000000000000004,0.0,1.1,2.3000000000000007,0.019000000000000017
Wes Iwundu,SF,24.0,ORL,68,13,18.1,1.7,4.0,0.412,0.4,1.2,0.367,1.2,2.9,0.431,0.465,1.2,1.5,0.816,0.5,2.2,2.7,1.1,0.4,0.3,0.6,1.8,5.0,2019,52,18.3,5.8,2.5,1.2,0.5,0.3,0.5,0.416,0.341,0.476,0.7999999999999998,0.09999999999999987,-0.20000000000000018,0.1999999999999993,0.010999999999999954,-0.018913570708008733,0,1.2999999999999998,0.20000000000000007,0.5,1.6000000000000014,0.018000000000000016
Wesley Johnson,SF,24.0,MIN,65,64,22.6,2.4,6.1,0.398,0.8,2.6,0.314,1.6,3.5,0.461,0.465,0.4,0.5,0.706,0.4,2.4,2.7,0.9,0.5,0.7,0.9,1.8,6.0,2012,50,19.1,8.0,2.5,0.7,0.4,0.4,1.0,0.407,0.323,0.47,2.0,-0.20000000000000007,-0.20000000000000018,-3.5,0.004999999999999949,-0.07766033533697972,0,-3.0,-0.9999999999999999,-0.2999999999999998,-3.599999999999998,-0.007999999999999952
Wesley Matthews,SG,24.0,POR,82,69,33.6,5.4,11.9,0.449,1.9,4.6,0.407,3.5,7.3,0.476,0.528,3.2,3.8,0.844,0.6,2.6,3.1,2.0,1.2,0.1,1.7,2.4,15.9,2011,66,33.8,13.7,3.4,1.7,1.5,0.2,1.1,0.412,0.383,0.496,-2.200000000000001,-0.30000000000000004,0.2999999999999998,0.19999999999999574,-0.03200000000000003,-0.4541378292149937,0,6.5,0.5,0.8000000000000003,8.900000000000002,-0.01100000000000001
Will Barton,SG,24.0,DEN,58,0,16.9,2.6,6.1,0.425,0.4,1.5,0.271,2.2,4.6,0.474,0.458,1.3,1.6,0.787,0.4,2.3,2.8,1.4,0.8,0.3,1.1,1.2,6.8,2015,82,28.7,14.4,5.8,2.5,0.9,0.5,1.7,0.432,0.345,0.489,7.6000000000000005,1.1,3.0,11.8,0.030999999999999972,1.6708428756279141,1,2.8,0.5999999999999999,0.7999999999999998,4.699999999999999,0.062
Willie Cauley-Stein,C,23.0,SAC,75,21,18.9,3.4,6.4,0.53,0.0,0.0,0.0,3.4,6.4,0.532,0.53,1.3,2.0,0.669,1.1,3.4,4.5,1.1,0.7,0.6,0.9,2.0,8.1,2017,73,28.0,12.8,7.0,2.4,1.1,0.9,1.5,0.502,0.25,0.504,4.700000000000001,1.2999999999999998,2.5,9.100000000000001,-0.026000000000000023,1.11720812852447,1,1.0999999999999996,0.5000000000000001,-0.7999999999999998,-2.5,-0.03299999999999992
Willie Cauley-Stein,C,24.0,SAC,73,58,28.0,5.3,10.6,0.502,0.0,0.2,0.25,5.3,10.4,0.506,0.504,2.1,3.4,0.619,1.8,5.2,7.0,2.4,1.1,0.9,1.5,2.5,12.8,2018,81,27.3,11.9,8.4,2.4,1.2,0.6,1.0,0.556,0.5,0.557,-0.9000000000000004,0.0,1.4000000000000004,-0.6999999999999993,0.05300000000000005,0.028739061097175653,0,4.700000000000001,1.2999999999999998,2.5,9.100000000000001,-0.026000000000000023
Willie Green,SG,23.0,PHI,57,21,18.7,2.7,7.4,0.366,0.5,1.8,0.286,2.2,5.6,0.393,0.402,1.7,2.2,0.776,0.4,1.9,2.3,1.8,0.6,0.1,1.3,2.1,7.7,2005,10,15.3,7.0,1.5,0.5,0.2,0.0,1.2,0.424,0.526,0.5,-0.7000000000000002,-1.3,-0.7999999999999998,-3.3999999999999986,0.09799999999999998,-0.4064759251692208,0,0.7999999999999998,0.8,1.0999999999999999,4.199999999999999,-0.024999999999999967
Willy Hernangomez,C,23.0,CHO,48,1,10.3,1.9,3.4,0.555,0.1,0.3,0.417,1.8,3.2,0.566,0.57,1.2,1.9,0.656,1.3,2.5,3.8,0.7,0.4,0.3,0.7,1.3,5.1,2018,58,14.0,7.3,5.4,1.0,0.3,0.3,1.0,0.519,0.385,0.544,2.2,0.30000000000000004,1.6000000000000005,3.6999999999999993,-0.025999999999999912,0.3969636428514446,0,-3.0999999999999996,-0.6000000000000001,-3.2,-8.099999999999998,0.03699999999999992
Willy Hernangomez,C,24.0,CHO,58,3,14.0,2.6,5.1,0.519,0.3,0.7,0.385,2.4,4.4,0.539,0.544,1.7,2.5,0.694,2.0,3.3,5.4,1.0,0.3,0.3,1.0,1.7,7.3,2019,31,12.1,6.1,4.3,0.9,0.3,0.2,1.0,0.532,0.227,0.55,-1.2000000000000002,-0.09999999999999998,-1.1000000000000005,-1.9000000000000004,0.006000000000000005,-0.44981310186603696,0,2.2,0.30000000000000004,1.6000000000000005,3.6999999999999993,-0.025999999999999912
